,nRt,nRA,nLt,nLA
699,195.192,748.0,-2.4428900000000002,673.0
700,31.1196,463.0,12.36,415.0
701,17.6196,653.0,3.1821099999999998,534.0
702,187.30700000000002,234.0,17.6196,653.0
703,125.21600000000001,377.0,48.5571,764.0
704,182.225,288.0,187.30700000000002,234.0
705,184.66299999999998,519.0,,
706,52.2879,1975.0,-4.5342,1419.0
707,190.12,297.0,75.9225,346.0
708,16.1196,654.0,64.6917,583.0
709,173.235,504.0,190.12,297.0
710,169.081,537.0,16.1196,654.0
711,679.688,656.0,173.235,504.0
712,,,169.081,537.0
713,54.5379,241.0,56.2446,185.0
714,9.18211,317.0,62.61,227.0
715,47.7783,214.0,152.43200000000002,378.0
716,62.2446,757.0,9.18211,317.0
717,27.7446,512.0,171.37,295.0
718,86.2446,446.0,14.8071,368.0
719,73.8792,394.0,54.5379,241.0
720,23.7975,509.0,73.8792,394.0
721,18.3696,692.0,,
722,7.494610000000001,411.0,25.6821,446.0
723,75.9321,925.0,7.494610000000001,411.0
724,8.9562,1103.0,31.11,851.0
725,5.0379,1969.0,533.423,518.0
726,148.298,334.0,135.55700000000002,280.0
727,289.08099999999996,116.0,18.1917,482.0
728,176.778,412.0,77.9946,301.0
729,180.55700000000002,353.0,176.778,412.0
730,82.6245,142.0,6.5379,524.0
731,184.437,212.0,29.0475,332.0
732,74.2542,784.0,82.6245,142.0
733,54.3696,994.0,74.2542,784.0
734,37.4946,906.0,54.3696,994.0
735,73.4946,1147.0,170.245,835.0
736,169.86,759.0,23.4321,595.0
737,75.9321,511.0,73.4946,1147.0
738,37.3071,991.0,385.288,350.0
739,859.5,3176.0,37.4946,906.0
740,33.5571,386.0,123.34100000000001,502.0
741,377.6,789.0,283.682,880.0
742,91.8504,1294.0,259.87,1233.0
743,166.12,644.0,110.995,1006.0
744,0.182112,1545.0,50.8071,1698.0
745,160.653,1163.0,0.182112,1545.0
746,-1.50539,1716.0,123.182,2130.0
747,290.985,1234.0,26.4033,658.0
748,109.65299999999999,1475.0,129.18200000000002,2353.0
749,145.485,723.0,62.0571,1182.0
750,1114.69,144.0,290.306,528.0
751,169.644,1137.0,1103.62,163.0
752,241.456,1757.0,1114.69,144.0
753,1410.0,9465.0,124.081,657.0
754,296.975,950.0,563.807,190.0
755,125.413,190.0,124.682,95.0
756,153.16299999999998,294.0,42.7446,666.0
757,16.1004,1454.0,114.745,1164.0
758,20.4321,1257.0,206.05700000000002,497.0
759,99.1725,492.0,72.9321,765.0
760,65.61,520.0,-9.9621,646.0
761,233.21599999999998,937.0,189.745,1732.0
762,5.80711,1335.0,0.922508,1064.0
763,39.1725,2797.0,101.807,2217.0
764,172.673,3256.0,1859.81,1301.0
765,1494.94,95.0,172.673,3256.0
766,695.057,239.0,167.995,2357.0
767,156.55700000000002,1057.0,233.21599999999998,937.0
768,174.91299999999998,419.0,506.225,107.0
769,46.2687,1243.0,,
770,34.4562,3029.0,,
771,175.298,155.0,77.0283,235.0
772,152.62,161.0,148.298,334.0
773,21.5187,255.0,175.298,155.0
774,122.79799999999999,149.0,152.62,161.0
775,34.1196,352.0,21.5187,255.0
776,27.9321,372.0,70.6725,221.0
777,32.2254,140.0,180.55700000000002,353.0
778,36.735,372.0,27.9321,372.0
779,191.05700000000002,403.0,32.2254,140.0
780,142.30700000000002,245.0,36.735,372.0
781,455.43199999999996,109.0,69.9225,427.0
782,272.58099999999996,354.0,33.5571,386.0
783,26.0187,537.0,272.58099999999996,354.0
784,181.87,1142.0,191.80700000000002,2178.0
785,46.2975,2625.0,262.682,2856.0
786,1690.5,2714.0,,
787,220.12,1450.0,216.18200000000002,1979.0
788,75.3312,1900.0,186.725,2100.0
789,91.8696,1552.0,71.4321,2393.0
790,231.55700000000002,2376.0,32.235,1858.0
792,15.5571,374.0,122.79799999999999,149.0
793,192.55700000000002,296.0,34.1196,352.0
794,73.6725,360.0,192.55700000000002,296.0
795,7.6437,352.0,73.6725,360.0
796,198.725,298.0,329.995,233.0
797,50.6004,496.0,198.725,298.0
798,139.68200000000002,807.0,134.995,867.0
799,3.7446099999999998,345.0,26.0187,537.0
800,155.769,166.0,139.68200000000002,807.0
801,100.84100000000001,651.0,3.7446099999999998,345.0
802,110.995,1006.0,155.769,166.0
803,81.3696,747.0,100.84100000000001,651.0
804,33.7254,416.0,81.3696,747.0
805,7.119610000000001,608.0,1653.75,209.0
806,1773.56,1252.0,144.55700000000002,1093.0
807,21.7062,387.0,7.119610000000001,608.0
808,5.7783,743.0,1773.56,1252.0
809,62.0571,1182.0,21.7062,387.0
810,137.05700000000002,690.0,5.7783,743.0
811,727.87,147.0,37.8696,2276.0
812,157.673,1764.0,268.682,1806.0
813,145.485,723.0,62.0571,1182.0
814,172.081,1924.0,1056.0,189.0
815,62.0571,1363.0,466.875,90.0
816,235.495,1594.0,172.081,1924.0
817,108.322,1095.0,594.375,178.0
818,268.307,1672.0,180.706,2298.0
819,80.9658,2928.0,,
820,311.235,387.0,700.125,105.0
821,183.894,104.0,307.86,158.0
822,181.66299999999998,409.0,43.3071,2500.0
823,113.235,419.0,183.894,104.0
824,21.5475,1717.0,285.182,1257.0
825,212.74900000000002,791.0,192.725,1336.0
826,81.7446,709.0,233.985,393.0
827,0.5571119999999999,587.0,9.5379,696.0
828,126.706,422.0,81.7446,709.0
829,143.245,395.0,0.5571119999999999,587.0
830,7.869610000000001,301.0,126.706,422.0
831,1800.94,401.0,143.245,395.0
832,119.206,295.0,7.869610000000001,301.0
833,105.15299999999999,796.0,1800.94,401.0
834,99.1725,492.0,72.9321,765.0
835,-2.6303900000000002,1371.0,148.30700000000002,2232.0
836,1522.5,84.0,1513.88,122.0
837,169.495,3146.0,85.2975,1066.0
838,189.745,1732.0,606.182,275.0
839,19.6821,2524.0,72.9321,2873.0
840,1807.5,1761.0,,
841,195.745,2259.0,139.68200000000002,3475.0
842,,,105.37,1735.0
843,,,270.923,1633.0
844,,,455.225,967.0
845,107.04799999999999,248.0,3.5571099999999998,269.0
846,506.225,107.0,177.173,231.0
847,145.30700000000002,585.0,181.66299999999998,409.0
848,173.43200000000002,254.0,113.235,419.0
849,3.3696099999999998,407.0,145.30700000000002,585.0
850,78.3696,347.0,173.43200000000002,254.0
851,150.173,417.0,23.8071,324.0
852,73.2975,355.0,164.028,762.0
853,294.735,1784.0,286.86,951.0
854,174.91299999999998,419.0,506.225,107.0
855,139.08100000000002,631.0,244.269,780.0
856,96.1917,2013.0,173.995,1301.0
857,73.4658,2638.0,4.86001,2049.0
858,1123.5,176.0,237.697,614.0
859,,,73.4658,2638.0
860,158.245,1606.0,86.2062,1712.0
861,840.932,124.0,168.93200000000002,2396.0
862,61.4754,1161.0,840.932,124.0
863,125.81200000000001,106.0,536.995,428.0
864,169.644,1200.0,80.6196,2654.0
866,250.1,1120.0,35.985,1291.0
867,318.932,215.0,114.182,227.0
868,282.173,870.0,9.884089999999999,914.0
869,171.37,295.0,47.7783,214.0
870,27.7446,512.0,171.37,295.0
871,162.764,286.0,641.975,113.0
872,8.9562,1103.0,31.11,851.0
873,41.8071,1557.0,203.451,1382.0
874,1259.06,3935.0,,
875,221.59099999999998,1618.0,137.769,1146.0
876,144.35,406.0,153.498,713.0
877,173.43200000000002,254.0,113.235,419.0
878,,,134.78799999999998,1669.0
879,9.1533,1484.0,,
880,176.245,2602.0,335.81199999999995,133.0
881,573.188,134.0,14.6196,2448.0
882,504.93199999999996,143.0,-2.2553900000000002,1820.0
883,49.3071,2297.0,64.4946,764.0
884,7.307110000000001,449.0,167.995,282.0
885,124.682,95.0,269.807,353.0
886,74.7495,893.0,196.85,1055.0
887,344.413,1070.0,145.298,4873.0
888,197.995,1877.0,265.091,894.0
889,155.995,465.0,124.475,502.0
890,33.3504,492.0,147.35,622.0
891,125.61,291.0,57.735,292.0
892,47.8167,494.0,210.93200000000002,263.0
893,-1.31789,614.0,47.8167,494.0
894,146.225,500.0,7.4754,682.0
895,7.4754,315.0,33.1821,803.0
896,151.68200000000002,714.0,146.225,500.0
897,153.93200000000002,630.0,7.4754,315.0
898,181.87900000000002,586.0,151.68200000000002,714.0
899,292.307,208.0,153.93200000000002,630.0
900,191.62,528.0,181.87900000000002,586.0
901,64.6917,583.0,155.995,465.0
902,173.235,504.0,190.12,297.0
903,169.081,537.0,16.1196,654.0
904,23.9754,474.0,0.254366,758.0
905,110.807,242.0,,
906,318.932,215.0,114.182,227.0
907,54.5379,241.0,56.2446,185.0
908,70.6725,1325.0,,
909,87.1725,594.0,41.0571,803.0
910,33.3696,209.0,87.1725,594.0
911,47.7783,214.0,152.43200000000002,378.0
912,62.2446,757.0,9.18211,317.0
913,73.8792,394.0,54.5379,241.0
914,66.687,232.0,23.7975,509.0
915,108.745,345.0,21.7254,384.0
916,29.0667,329.0,66.687,232.0
917,12.5571,951.0,504.93199999999996,143.0
918,149.95600000000002,1311.0,66.1629,1191.0
919,75.735,1486.0,42.5379,1207.0
920,132.548,1364.0,19.8504,998.0
921,188.995,1236.0,149.95600000000002,1311.0
922,170.442,1577.0,75.5763,972.0
923,59.985,1451.0,188.995,1236.0
924,286.11,725.0,99.5208,2403.0
925,135.55700000000002,280.0,108.745,345.0
926,23.4321,595.0,74.8167,944.0
927,,,64.1196,673.0
928,234.188,102.0,13.2783,2200.0
929,195.55700000000002,1085.0,44.4129,6041.0
930,164.245,1589.0,94.2975,1272.0
931,96.5475,654.0,173.61,724.0
932,0.912904,442.0,269.985,282.0
933,33.3696,337.0,200.80700000000002,305.0
934,289.298,137.0,0.912904,442.0
935,48.3312,190.0,33.3696,337.0
936,,,289.298,137.0
937,327.163,237.0,0.922508,247.0
938,104.44200000000001,450.0,62.2446,407.0
939,46.3071,328.0,327.163,237.0
940,49.485,539.0,104.44200000000001,450.0
941,178.081,421.0,46.3071,328.0
942,8.23501,358.0,42.5475,672.0
943,38.0379,1043.0,8.23501,358.0
944,41.0571,803.0,319.504,83.0
945,261.35,186.0,96.5475,654.0
946,184.1,392.0,75.7254,705.0
947,2.9946099999999998,715.0,261.35,186.0
948,24.3696,525.0,184.1,392.0
949,47.2542,1119.0,2.9946099999999998,715.0
950,166.12,248.0,24.3696,525.0
951,57.3696,1374.0,47.2542,1119.0
952,135.16299999999998,670.0,166.12,248.0
953,157.66299999999998,318.0,,
954,66.7158,249.0,157.66299999999998,318.0
955,49.3071,2297.0,64.4946,764.0
956,178.30700000000002,381.0,97.2879,520.0
957,101.245,368.0,159.903,682.0
958,31.1196,463.0,12.36,415.0
959,17.6196,653.0,3.1821099999999998,534.0
960,48.5571,764.0,31.1196,463.0
961,88.4946,720.0,125.21600000000001,377.0
962,245.985,805.0,95.9658,976.0
963,324.557,660.0,1116.94,96.0
964,131.442,462.0,45.5475,466.0
965,68.5603,354.0,94.1388,336.0
966,159.923,146.0,68.5603,354.0
967,100.40700000000001,344.0,160.11,180.0
968,57.1228,467.0,207.75400000000002,331.0
969,178.86,486.0,112.181,535.0
970,15.7542,639.0,27.1821,2306.0
971,184.66299999999998,519.0,,
972,166.66299999999998,1222.0,252.173,1083.0
973,27.5475,8851.0,68.7495,493.0
974,154.062,743.0,124.1,481.0
975,64.1004,378.0,15.7542,639.0
976,7.110010000000001,508.0,24.7254,481.0
977,64.2495,546.0,64.1004,378.0
978,68.0571,1021.0,139.673,1816.0
979,11.2446,927.0,139.692,976.0
980,31.11,1062.0,120.37,339.0
981,721.125,189.0,32.2446,908.0
982,,,183.764,1231.0
983,118.67299999999999,1589.0,,
984,309.35,1077.0,118.67299999999999,1589.0
985,199.812,763.0,10.9306,1090.0
986,247.125,87.0,309.35,1077.0
987,269.807,353.0,159.923,146.0
988,22.6917,345.0,100.40700000000001,344.0
989,124.682,95.0,269.807,353.0
990,163.653,179.0,22.6917,345.0
991,113.235,419.0,183.894,104.0
992,3.92251,601.0,15.3696,707.0
993,32.0571,800.0,143.41299999999998,256.0
994,661.8789999999999,172.0,247.125,87.0
995,319.879,745.0,236.235,1299.0
996,523.682,283.0,661.8789999999999,172.0
997,20.4321,1257.0,206.05700000000002,497.0
998,233.80700000000002,1909.0,20.4321,1257.0
999,23.7687,2002.0,1455.94,114.0
1000,5.80711,1335.0,0.922508,1064.0
1001,7.307110000000001,449.0,167.995,282.0
1002,506.225,107.0,177.173,231.0
1003,16.6725,186.0,10.4658,328.0
1004,78.3696,347.0,173.43200000000002,254.0
1005,161.20600000000002,677.0,75.9225,603.0
1006,122.956,486.0,15.9417,666.0
1007,65.7975,1206.0,5.80711,1335.0
1008,126.37,1269.0,320.413,1163.0
1009,244.269,780.0,268.259,437.0
1010,287.788,1508.0,251.03799999999998,1423.0
1011,1908.19,83.0,189.173,2465.0
1012,46.3167,628.0,3.5187,302.0
1013,155.995,465.0,124.475,502.0
1014,-1.31789,614.0,47.8167,494.0
1015,153.93200000000002,630.0,7.4754,315.0
1016,120.735,1661.0,139.08100000000002,631.0
1017,136.85,1453.0,120.735,1661.0
1018,277.307,1862.0,195.706,813.0
1019,112.86,298.0,75.0042,272.0
1020,45.1437,254.0,55.4946,156.0
1021,,,112.86,298.0
1022,190.12,297.0,75.9225,346.0
1023,16.1196,654.0,64.6917,583.0
1024,173.235,504.0,190.12,297.0
1025,169.081,537.0,16.1196,654.0
1026,679.688,656.0,173.235,504.0
1027,,,169.081,537.0
1028,23.9754,474.0,0.254366,758.0
1029,59.0475,576.0,-1.31789,614.0
1030,63.735,323.0,23.9754,474.0
1031,128.80700000000002,514.0,59.0475,576.0
1032,6.36961,266.0,63.735,323.0
1033,75.2431,380.0,128.80700000000002,514.0
1034,67.0908,341.0,6.36961,266.0
1035,,,75.2431,380.0
1036,143.591,466.0,20.2446,517.0
1037,536.995,428.0,61.4754,1161.0
1038,97.2879,520.0,,
1039,3.1821099999999998,534.0,,
1040,17.6196,653.0,3.1821099999999998,534.0
1041,48.5571,764.0,31.1196,463.0
1042,125.21600000000001,377.0,48.5571,764.0
1044,197.048,1524.0,,
1045,245.985,805.0,95.9658,976.0
1046,159.923,146.0,68.5603,354.0
1047,100.40700000000001,344.0,160.11,180.0
1048,154.181,279.0,134.778,476.0
1049,159.93200000000002,508.0,320.038,354.0
1050,183.764,1231.0,166.66299999999998,1222.0
1051,,,49.8504,2585.0
1052,162.124,499.0,27.5475,8851.0
1053,154.062,743.0,124.1,481.0
1054,135.18200000000002,480.0,162.124,499.0
1055,202.87900000000002,564.0,154.062,743.0
1056,172.68200000000002,584.0,135.18200000000002,480.0
1057,11.8071,473.0,202.87900000000002,564.0
1058,64.1004,378.0,15.7542,639.0
1059,7.110010000000001,508.0,24.7254,481.0
1060,721.125,189.0,32.2446,908.0
1061,872.812,102.0,120.36,1975.0
1062,62.4321,1327.0,152.028,1196.0
1063,,,183.764,1231.0
1064,118.67299999999999,1589.0,,
1065,309.35,1077.0,118.67299999999999,1589.0
1066,199.812,763.0,10.9306,1090.0
1067,247.125,87.0,309.35,1077.0
1068,269.807,353.0,159.923,146.0
1069,22.6917,345.0,100.40700000000001,344.0
1070,124.682,95.0,269.807,353.0
1071,163.653,179.0,22.6917,345.0
1072,125.413,190.0,124.682,95.0
1073,17.61,469.0,163.653,179.0
1074,326.778,199.0,172.68200000000002,584.0
1075,207.528,376.0,11.8071,473.0
1076,3.92251,601.0,15.3696,707.0
1077,167.03799999999998,160.0,13.6821,330.0
1078,236.235,1299.0,199.812,763.0
1079,661.8789999999999,172.0,247.125,87.0
1080,523.682,283.0,661.8789999999999,172.0
1081,33.3696,1604.0,319.879,745.0
1082,263.019,2131.0,148.125,105.0
1083,9.5379,696.0,51.3696,491.0
1084,258.923,844.0,,
1085,2.9562,2095.0,203.59099999999998,1253.0
1086,58.6629,1516.0,2.9562,2095.0
1087,1923.75,3463.0,115.307,1439.0
1088,360.93199999999996,494.0,242.403,1607.0
1089,7.307110000000001,449.0,167.995,282.0
1090,1494.94,95.0,172.673,3256.0
1091,320.413,1163.0,65.7975,1206.0
1092,244.269,780.0,268.259,437.0
1093,210.93200000000002,263.0,33.3504,492.0
1094,47.8167,494.0,210.93200000000002,263.0
1095,120.735,1661.0,139.08100000000002,631.0
1096,169.081,537.0,16.1196,654.0
1097,679.688,656.0,173.235,504.0
1098,,,169.081,537.0
1099,59.0475,576.0,-1.31789,614.0
1100,63.735,323.0,23.9754,474.0
1101,75.2431,380.0,128.80700000000002,514.0
1102,67.0908,341.0,6.36961,266.0
1103,,,75.2431,380.0
1104,176.41299999999998,912.0,118.1,874.0
1105,223.692,1868.0,176.41299999999998,912.0
1106,536.995,428.0,61.4754,1161.0
1107,80.6196,2654.0,223.692,1868.0
1108,148.644,1220.0,166.87,1838.0
1109,169.644,1200.0,80.6196,2654.0
1110,8.98501,1728.0,10.6917,1732.0
1111,6.557110000000001,1883.0,146.61,2399.0
1112,46.86,1526.0,,
1113,66.687,232.0,23.7975,509.0
1114,108.745,345.0,21.7254,384.0
1115,29.0667,329.0,66.687,232.0
1116,273.725,262.0,45.5571,307.0
1117,173.937,151.0,85.86,394.0
1118,60.1725,1788.0,172.28799999999998,1425.0
1119,194.423,1619.0,206.438,113.0
1120,135.55700000000002,280.0,108.745,345.0
1121,77.0283,235.0,29.0667,329.0
1122,148.298,334.0,135.55700000000002,280.0
1123,173.995,273.0,273.725,262.0
1124,68.4225,604.0,173.937,151.0
1125,18.1917,482.0,173.995,273.0
1126,77.9946,301.0,68.4225,604.0
1127,289.08099999999996,116.0,18.1917,482.0
1128,176.778,412.0,77.9946,301.0
1129,70.6725,221.0,289.08099999999996,116.0
1130,184.437,212.0,29.0475,332.0
1131,74.2542,784.0,82.6245,142.0
1132,127.87,774.0,184.437,212.0
1133,54.3696,994.0,74.2542,784.0
1134,225.548,1892.0,80.6196,2166.0
1135,,,171.519,591.0
1136,178.30700000000002,381.0,97.2879,520.0
1137,101.245,368.0,159.903,682.0
1138,48.5571,764.0,31.1196,463.0
1139,174.93200000000002,1281.0,197.048,1524.0
1140,131.442,462.0,45.5475,466.0
1141,100.40700000000001,344.0,160.11,180.0
1142,154.181,279.0,134.778,476.0
1143,27.1821,2306.0,108.618,590.0
1144,267.697,604.0,7.297510000000001,1097.0
1145,64.2495,546.0,64.1004,378.0
1146,147.687,1283.0,7.110010000000001,508.0
1147,,,147.33100000000002,847.0
1148,108.75399999999999,1204.0,17.0571,1557.0
1149,872.812,102.0,120.36,1975.0
1150,871.312,164.0,57.9225,1953.0
1151,857.062,132.0,872.812,102.0
1152,42.8937,1421.0,1296.75,115.0
1153,247.125,87.0,309.35,1077.0
1154,42.4995,748.0,43.4754,959.0
1155,229.475,1104.0,5.37449,1105.0
1156,241.692,1980.0,181.673,1762.0
1157,64.4946,1626.0,229.475,1104.0
1158,156.735,1446.0,544.969,519.0
1159,28.6245,746.0,94.1806,1382.0
1160,153.173,999.0,871.312,164.0
1161,51.735,2167.0,866.812,85.0
1162,734.975,95.0,67.062,824.0
1163,120.37899999999999,1467.0,51.735,2167.0
1164,194.43200000000002,2046.0,734.975,95.0
1165,251.78799999999998,1051.0,875.062,83.0
1166,841.125,110.0,861.562,201.0
1167,217.86,1303.0,251.78799999999998,1051.0
1168,1.06199,2853.0,841.125,110.0
1169,47.1181,3424.0,217.86,1303.0
1170,210.49900000000002,1712.0,40.8696,1421.0
1171,847.875,135.0,868.312,85.0
1172,128.03799999999998,1132.0,231.521,1550.0
1173,1337.06,80.0,22.4754,1226.0
1174,12.1533,2048.0,1554.0,86.0
1175,,,235.62400000000002,2996.0
1176,883.125,104.0,59.61,1556.0
1177,1465.31,95.0,120.54799999999999,2209.0
1178,1690.12,6915.0,163.11,1513.0
1179,,,28.6245,1392.0
1180,163.653,179.0,22.6917,345.0
1181,125.413,190.0,124.682,95.0
1182,17.61,469.0,163.653,179.0
1183,3.5571099999999998,269.0,125.413,190.0
1184,207.519,137.0,17.61,469.0
1185,326.778,199.0,172.68200000000002,584.0
1186,134.235,300.0,326.778,199.0
1187,307.86,158.0,207.528,376.0
1188,3.92251,601.0,15.3696,707.0
1189,167.03799999999998,160.0,13.6821,330.0
1190,141.53799999999998,375.0,31.11,1062.0
1191,236.235,1299.0,199.812,763.0
1192,661.8789999999999,172.0,247.125,87.0
1193,319.879,745.0,236.235,1299.0
1194,523.682,283.0,661.8789999999999,172.0
1195,33.3696,1604.0,319.879,745.0
1196,154.87,500.0,523.682,283.0
1197,169.12900000000002,2075.0,111.36,1795.0
1198,40.6821,2416.0,302.975,1062.0
1199,44.8071,3466.0,169.12900000000002,2075.0
1200,188.985,1741.0,40.6821,2416.0
1201,305.995,687.0,44.8071,3466.0
1202,851.25,155.0,1.06199,2853.0
1203,403.81199999999995,505.0,47.1181,3424.0
1204,131.985,1808.0,851.25,155.0
1205,218.975,1740.0,403.81199999999995,505.0
1206,224.25400000000002,1523.0,131.985,1808.0
1207,237.745,1593.0,218.975,1740.0
1208,203.245,3215.0,224.25400000000002,1523.0
1209,258.36,2588.0,237.745,1593.0
1210,268.091,1481.0,847.875,135.0
1211,37.2975,2671.0,128.03799999999998,1132.0
1212,1417.5,95.0,268.091,1481.0
1213,522.618,143.0,37.2975,2671.0
1214,339.056,632.0,1417.5,95.0
1215,472.81199999999995,369.0,522.618,143.0
1216,206.798,1822.0,339.056,632.0
1217,26.9946,2541.0,241.692,1980.0
1218,26.2446,2039.0,64.4946,1626.0
1219,101.235,1188.0,26.9946,2541.0
1220,56.7783,1468.0,99.5571,5526.0
1221,87.5571,2541.0,305.995,687.0
1222,279.716,1628.0,87.5571,2541.0
1223,23.7687,2002.0,1455.94,114.0
1224,285.36,1262.0,279.716,1628.0
1225,68.8071,2068.0,23.7687,2002.0
1226,270.548,1014.0,285.36,1262.0
1227,267.932,1276.0,68.8071,2068.0
1228,2.9946099999999998,4037.0,120.37899999999999,1467.0
1229,37.11,1896.0,194.43200000000002,2046.0
1230,1429.88,101.0,2.9946099999999998,4037.0
1231,262.682,657.0,37.11,1896.0
1232,-0.389992,1574.0,1429.88,101.0
1233,76.4946,1376.0,262.682,657.0
1234,,,-0.389992,1574.0
1235,945.0,125.0,203.245,3215.0
1236,285.182,1257.0,258.36,2588.0
1237,244.495,636.0,945.0,125.0
1238,21.5475,1717.0,285.182,1257.0
1239,9.18211,1567.0,244.495,636.0
1240,1482.75,118.0,21.5475,1717.0
1241,1492.69,112.0,9.18211,1567.0
1242,149.403,1093.0,1482.75,118.0
1243,174.00400000000002,3056.0,206.798,1822.0
1244,220.495,3226.0,174.00400000000002,3056.0
1245,1470.19,135.0,52.1196,2111.0
1246,196.87,2688.0,56.61,1337.0
1247,311.245,534.0,1470.19,135.0
1248,192.725,1336.0,883.125,104.0
1249,1464.75,100.0,1465.31,95.0
1250,212.74900000000002,791.0,192.725,1336.0
1251,156.548,1164.0,1464.75,100.0
1252,1458.0,84.0,212.74900000000002,791.0
1253,871.125,85.0,156.548,1164.0
1254,218.868,987.0,1458.0,84.0
1255,42.9129,1618.0,268.87,1790.0
1256,159.379,1543.0,273.557,1344.0
1257,224.62,1878.0,472.12,1082.0
1258,178.87,2104.0,224.62,1878.0
1259,1740.38,122.0,235.68200000000002,668.0
1260,197.423,1076.0,127.09100000000001,2021.0
1261,714.0,109.0,74.7495,893.0
1262,241.125,13200.0,197.423,1076.0
1263,280.999,871.0,714.0,109.0
1264,37.1806,829.0,241.125,13200.0
1265,355.87,698.0,37.1806,829.0
1266,174.567,1505.0,355.87,698.0
1267,424.673,474.0,49.4946,3731.0
1268,48.9321,1465.0,424.673,474.0
1269,189.18200000000002,1447.0,210.37,2566.0
1270,230.05700000000002,1567.0,273.735,1848.0
1271,9.5379,696.0,51.3696,491.0
1272,81.7446,709.0,233.985,393.0
1273,120.52799999999999,1173.0,,
1274,79.86,1285.0,120.52799999999999,1173.0
1275,250.68200000000002,1582.0,178.1,1575.0
1276,63.5571,1122.0,79.86,1285.0
1277,127.663,2219.0,250.68200000000002,1582.0
1278,70.4754,1844.0,63.5571,1122.0
1279,51.5187,1335.0,1492.69,112.0
1280,253.86,1421.0,149.403,1093.0
1281,148.30700000000002,2232.0,51.5187,1335.0
1282,112.307,2747.0,253.86,1421.0
1283,-2.6303900000000002,1371.0,148.30700000000002,2232.0
1284,82.1004,2289.0,-2.6303900000000002,1371.0
1285,,,264.735,1356.0
1286,30.735,1402.0,196.87,2688.0
1287,1506.94,109.0,31.1196,1406.0
1288,1513.88,122.0,1503.0,87.0
1289,149.778,1707.0,1506.94,109.0
1290,1522.5,84.0,1513.88,122.0
